player_1,player_2,win_percent,wins_of_10000
Tony Finau,Steven Fisk,53.3,5334
Tony Finau,Alex Fitzpatrick,26.5,2648
Tony Finau,Brice Garnett,45.5,4548
Tony Finau,Ryan Gerard,27.5,2752
Tony Finau,Doug Ghim,30.1,3014
Tony Finau,Lucas Glover,42.6,4261
Tony Finau,Max Greyserman,50.9,5086
Tony Finau,Ben Griffin,27.2,2720
Tony Finau,Lanto Griffin,52.1,5214
Tony Finau,Emiliano Grillo,30.4,3043
Tony Finau,Harry Hall,53.9,5388
Tony Finau,Brian Harman,31.5,3146
Tony Finau,Garrick Higgo,58.1,5814
Tony Finau,Joe Highsmith,57.1,5713
Tony Finau,Kensei Hirata,62.6,6265
Tony Finau,Ryo Hisatsune,38.2,3822
Tony Finau,Lee Hodges,37.3,3734
Tony Finau,Rico Hoey,44.8,4480
Tony Finau,Tom Hoge,44.7,4475
Tony Finau,Rasmus Hojgaard,54.2,5419
Tony Finau,Billy Horschel,39.3,3934
Tony Finau,Beau Hossler,40.4,4043
Tony Finau,Mark Hubbard,46.9,4691
Tony Finau,Mackenzie Hughes,40.4,4043
Tony Finau,Sungjae Im,40.2,4025
Tony Finau,Stephan Jaeger,54.9,5492
Tony Finau,Ben James,35.5,3549
Tony Finau,Takumi Kanaya,46.7,4671
Tony Finau,Jeffrey Kang,53.2,5323
Tony Finau,Johnny Keefer,41.6,4157
Tony Finau,Michael Kim,38.9,3885
Tony Finau,Tom Kim,25.6,2564
Tony Finau,Chris Kirk,43.3,4332
Tony Finau,Patton Kizzire,81.4,8143
Tony Finau,Brooks Koepka,39.8,3983
Tony Finau,Ben Kohles,24.4,2445
Tony Finau,Jackson Koivun,27.1,2705
Tony Finau,Matt Kuchar,33.4,3344
Tony Finau,Christo Lamprecht,83.4,8344
Tony Finau,Hank Lebioda,55.9,5590
Tony Finau,Haotong Li,60.0,5995
Tony Finau,David Lipsky,44.5,4455
Tony Finau,Luke List,48.7,4867
Tony Finau,Justin Lower,50.7,5069
Tony Finau,Peter Malnati,65.3,6530
Tony Finau,Hideki Matsuyama,28.3,2827
Tony Finau,Denny McCarthy,38.7,3874
Tony Finau,Matt McCarty,44.2,4425
Tony Finau,Max McGreevy,38.6,3865
Tony Finau,Maverick McNealy,37.6,3758
Tony Finau,Mac Meissner,34.8,3480
Tony Finau,Keith Mitchell,38.0,3805
Tony Finau,Taylor Moore,51.0,5101
Tony Finau,William Mouw,41.9,4188
Tony Finau,Rasmus Neergaard-Petersen,38.6,3861
Tony Finau,Alex Noren,40.3,4035
Tony Finau,Andrew Novak,48.4,4840
Tony Finau,Pontus Nyholm,59.0,5903
Tony Finau,Thorbjorn Olesen,55.5,5545
Tony Finau,John Parry,48.4,4842
Tony Finau,Matthieu Pavon,53.7,5366
Tony Finau,Taylor Pendrith,53.5,5347
Tony Finau,Marco Penge,41.7,4173
Tony Finau,Chandler Phillips,43.1,4305
Tony Finau,J.T. Poston,30.9,3093
Tony Finau,Aldrich Potgieter,55.3,5534
Tony Finau,Seamus Power,48.6,4861
Tony Finau,Andrew Putnam,41.5,4151
Tony Finau,Aaron Rai,27.5,2748
Tony Finau,Chad Ramey,63.4,6343
Tony Finau,Davis Riley,57.3,5734
Tony Finau,Patrick Rodgers,61.7,6169
Tony Finau,Kevin Roy,49.3,4930
Tony Finau,Marcelo Rozo,57.3,5732
Tony Finau,Adrien Saddier,50.6,5059
Tony Finau,Gordon Sargent,58.7,5875
Tony Finau,Adam Schenk,61.1,6106
Tony Finau,Matti Schmid,55.8,5582
Tony Finau,Ben Silverman,45.3,4531
Tony Finau,Webb Simpson,60.3,6029
Tony Finau,Alex Smalley,40.2,4018
Tony Finau,Jordan Smith,32.9,3290
Tony Finau,Austin Smotherman,55.1,5514
Tony Finau,Brandt Snedeker,39.5,3948
Tony Finau,Jordan Spieth,48.6,4855
Tony Finau,Sam Stevens,52.6,5263
Tony Finau,Sepp Straka,49.3,4930
Tony Finau,Kevin Streelman,44.5,4447
Tony Finau,Jackson Suber,35.9,3588
Tony Finau,Adam Svensson,53.8,5380
Tony Finau,Jesper Svensson,51.2,5120
Tony Finau,Nick Taylor,37.1,3714
Tony Finau,Sahith Theegala,42.7,4266
Tony Finau,Justin Thomas,26.6,2658
Tony Finau,Davis Thompson,36.3,3630
Tony Finau,Alejandro Tosti,68.0,6796
Tony Finau,Erik van Rooyen,45.6,4564
Tony Finau,John VanDerLaan,57.7,5775
Tony Finau,Karl Vilips,56.8,5684
Tony Finau,Camilo Villegas,49.7,4970
Tony Finau,Danny Walker,72.7,7269
Tony Finau,Matt Wallace,36.0,3604
Tony Finau,Vince Whaley,61.4,6136
Tony Finau,Aaron Wise,41.6,4156
Tony Finau,Dylan Wu,54.8,5479
Tony Finau,Cameron Young,26.4,2636
Tony Finau,Kevin Yu,36.5,3651
Patrick Fishburn,Zach Bauchou,49.1,4911
Patrick Fishburn,Christiaan Bezuidenhout,40.1,4010
Patrick Fishburn,Daniel Berger,63.2,6319
Patrick Fishburn,Zac Blair,36.2,3620
Patrick Fishburn,Chandler Blanchet,57.3,5732
Patrick Fishburn,Keegan Bradley,39.0,3896
Patrick Fishburn,Michael Brennan,47.2,4719
Patrick Fishburn,Brian Campbell,61.1,6112
Patrick Fishburn,Rafael Campos,67.2,6715
Patrick Fishburn,Ricky Castillo,48.2,4824
Patrick Fishburn,Bud Cauley,34.9,3487
Patrick Fishburn,Davis Chatfield,48.3,4831
Patrick Fishburn,Luke Clanton,52.6,5256
Patrick Fishburn,Eric Cole,44.2,4417
Patrick Fishburn,Pierceson Coody,59.5,5947
Patrick Fishburn,Joel Dahmen,45.9,4594
Patrick Fishburn,Cam Davis,71.7,7165
Patrick Fishburn,Jason Day,59.6,5957
Patrick Fishburn,Zecheng Dou,56.0,5597
Patrick Fishburn,Adrien Dumont de Chassart,59.3,5933
Patrick Fishburn,Nick Dunlap,65.8,6577
Patrick Fishburn,Nico Echavarria,45.8,4576
Patrick Fishburn,Austin Eckroat,53.8,5380
Patrick Fishburn,Harris English,43.2,4322
Patrick Fishburn,Tony Finau,57.3,5728
Patrick Fishburn,Steven Fisk,60.5,6054
Patrick Fishburn,Alex Fitzpatrick,32.8,3281
Patrick Fishburn,Brice Garnett,52.8,5279
Patrick Fishburn,Ryan Gerard,34.0,3396
Patrick Fishburn,Doug Ghim,36.8,3681
Patrick Fishburn,Lucas Glover,49.9,4989
Patrick Fishburn,Max Greyserman,58.1,5812
Patrick Fishburn,Ben Griffin,33.6,3361
Patrick Fishburn,Lanto Griffin,59.4,5937
Patrick Fishburn,Emiliano Grillo,37.1,3713
Patrick Fishburn,Harry Hall,61.1,6106
Patrick Fishburn,Brian Harman,38.2,3824
Patrick Fishburn,Garrick Higgo,65.1,6514
Patrick Fishburn,Joe Highsmith,64.2,6417
Patrick Fishburn,Kensei Hirata,69.4,6936
Patrick Fishburn,Ryo Hisatsune,45.4,4538
Patrick Fishburn,Lee Hodges,44.5,4446
Patrick Fishburn,Rico Hoey,52.1,5210
Patrick Fishburn,Tom Hoge,52.1,5205
Patrick Fishburn,Rasmus Hojgaard,61.4,6136
Patrick Fishburn,Billy Horschel,46.5,4653
Patrick Fishburn,Beau Hossler,47.7,4766
Patrick Fishburn,Mark Hubbard,54.2,5422
Patrick Fishburn,Mackenzie Hughes,47.7,4765
Patrick Fishburn,Sungjae Im,47.5,4747
Patrick Fishburn,Stephan Jaeger,62.1,6206
Patrick Fishburn,Ben James,42.5,4252
Patrick Fishburn,Takumi Kanaya,54.0,5402
Patrick Fishburn,Jeffrey Kang,60.4,6043
Patrick Fishburn,Johnny Keefer,48.8,4883
Patrick Fishburn,Michael Kim,46.0,4603
Patrick Fishburn,Tom Kim,31.9,3189
Patrick Fishburn,Chris Kirk,50.6,5061
Patrick Fishburn,Patton Kizzire,85.9,8593
Patrick Fishburn,Brooks Koepka,47.0,4704
Patrick Fishburn,Ben Kohles,30.6,3056
Patrick Fishburn,Jackson Koivun,33.4,3344
Patrick Fishburn,Matt Kuchar,40.4,4035
Patrick Fishburn,Christo Lamprecht,87.6,8760
Patrick Fishburn,Hank Lebioda,63.0,6300
Patrick Fishburn,Haotong Li,66.8,6684
Patrick Fishburn,David Lipsky,51.8,5185
Patrick Fishburn,Luke List,56.0,5596
Patrick Fishburn,Justin Lower,58.0,5796
Patrick Fishburn,Peter Malnati,71.8,7180
Patrick Fishburn,Hideki Matsuyama,34.8,3478
Patrick Fishburn,Denny McCarthy,45.9,4592
Patrick Fishburn,Matt McCarty,51.6,5155
Patrick Fishburn,Max McGreevy,45.8,4582
Patrick Fishburn,Maverick McNealy,44.7,4470
Patrick Fishburn,Mac Meissner,41.8,4179
Patrick Fishburn,Keith Mitchell,45.2,4520
Patrick Fishburn,Taylor Moore,58.3,5827
Patrick Fishburn,William Mouw,49.1,4915
Patrick Fishburn,Rasmus Neergaard-Petersen,45.8,4578
Patrick Fishburn,Alex Noren,47.6,4757
Patrick Fishburn,Andrew Novak,55.7,5570
Patrick Fishburn,Pontus Nyholm,66.0,6597
Patrick Fishburn,Thorbjorn Olesen,62.6,6258
Patrick Fishburn,John Parry,55.7,5572
Patrick Fishburn,Matthieu Pavon,60.9,6085
Patrick Fishburn,Taylor Pendrith,60.7,6066
Patrick Fishburn,Marco Penge,49.0,4899
Patrick Fishburn,Chandler Phillips,50.3,5034
Patrick Fishburn,J.T. Poston,37.7,3766
Patrick Fishburn,Aldrich Potgieter,62.5,6247
Patrick Fishburn,Seamus Power,55.9,5591
Patrick Fishburn,Andrew Putnam,48.8,4876
Patrick Fishburn,Aaron Rai,33.9,3391
Patrick Fishburn,Chad Ramey,70.1,7008
Patrick Fishburn,Davis Riley,64.4,6438
Patrick Fishburn,Patrick Rodgers,68.5,6847
Patrick Fishburn,Kevin Roy,56.6,5659
Patrick Fishburn,Marcelo Rozo,64.4,6435
Patrick Fishburn,Adrien Saddier,57.9,5786
Patrick Fishburn,Gordon Sargent,65.7,6571
Patrick Fishburn,Adam Schenk,67.9,6788
Patrick Fishburn,Matti Schmid,62.9,6292
Patrick Fishburn,Ben Silverman,52.6,5262
Patrick Fishburn,Webb Simpson,67.2,6716
Patrick Fishburn,Alex Smalley,47.4,4740
Patrick Fishburn,Jordan Smith,39.8,3978
Patrick Fishburn,Austin Smotherman,62.3,6228
Patrick Fishburn,Brandt Snedeker,46.7,4668
Patrick Fishburn,Jordan Spieth,55.9,5585
Patrick Fishburn,Sam Stevens,59.8,5985
Patrick Fishburn,Sepp Straka,56.6,5659
Patrick Fishburn,Kevin Streelman,51.8,5177
Patrick Fishburn,Jackson Suber,42.9,4293
Patrick Fishburn,Adam Svensson,61.0,6099
Patrick Fishburn,Jesper Svensson,58.5,5846
Patrick Fishburn,Nick Taylor,44.3,4425
Patrick Fishburn,Sahith Theegala,49.9,4994
Patrick Fishburn,Justin Thomas,32.9,3292
Patrick Fishburn,Davis Thompson,43.4,4337
Patrick Fishburn,Alejandro Tosti,74.2,7421
Patrick Fishburn,Erik van Rooyen,52.9,5295
Patrick Fishburn,John VanDerLaan,64.8,6476
Patrick Fishburn,Karl Vilips,63.9,6390
Patrick Fishburn,Camilo Villegas,57.0,5698
Patrick Fishburn,Danny Walker,78.4,7844
Patrick Fishburn,Matt Wallace,43.1,4309
Patrick Fishburn,Vince Whaley,68.2,6816
Patrick Fishburn,Aaron Wise,48.8,4881
Patrick Fishburn,Dylan Wu,61.9,6194
Patrick Fishburn,Cameron Young,32.7,3268
Patrick Fishburn,Kevin Yu,43.6,4359
Steven Fisk,Zach Bauchou,38.6,3860
Steven Fisk,Christiaan Bezuidenhout,30.2,3022
Steven Fisk,Daniel Berger,52.8,5277
Steven Fisk,Zac Blair,26.8,2675
Steven Fisk,Chandler Blanchet,46.7,4670
Steven Fisk,Keegan Bradley,29.2,2919
Steven Fisk,Michael Brennan,36.8,3677
Steven Fisk,Brian Campbell,50.6,5060
Steven Fisk,Rafael Campos,57.0,5702
Steven Fisk,Ricky Castillo,37.8,3778
Steven Fisk,Bud Cauley,25.6,2559
Steven Fisk,Davis Chatfield,37.8,3784
Steven Fisk,Luke Clanton,42.0,4196
Steven Fisk,Eric Cole,33.9,3395
Steven Fisk,Pierceson Coody,48.9,4890
Steven Fisk,Joel Dahmen,35.6,3560
Steven Fisk,Cam Davis,62.0,6199
Steven Fisk,Jason Day,49.0,4900
Steven Fisk,Zecheng Dou,45.3,4534
Steven Fisk,Adrien Dumont de Chassart,48.8,4876
Steven Fisk,Nick Dunlap,55.5,5552
Steven Fisk,Nico Echavarria,35.4,3543
Steven Fisk,Austin Eckroat,43.2,4318
Steven Fisk,Harris English,33.1,3307
Steven Fisk,Tony Finau,46.7,4666
Steven Fisk,Patrick Fishburn,39.5,3946
Steven Fisk,Alex Fitzpatrick,23.8,2381
Steven Fisk,Brice Garnett,42.2,4218
Steven Fisk,Ryan Gerard,24.8,2480
Steven Fisk,Doug Ghim,27.3,2729
Steven Fisk,Lucas Glover,39.4,3935
Steven Fisk,Max Greyserman,47.5,4752
Steven Fisk,Ben Griffin,24.5,2450
Steven Fisk,Lanto Griffin,48.8,4880
Steven Fisk,Emiliano Grillo,27.6,2757
Steven Fisk,Harry Hall,50.5,5055
Steven Fisk,Brian Harman,28.6,2855
Steven Fisk,Garrick Higgo,54.8,5485
Steven Fisk,Joe Highsmith,53.8,5382
Steven Fisk,Kensei Hirata,59.4,5944
Steven Fisk,Ryo Hisatsune,35.1,3507
Steven Fisk,Lee Hodges,34.2,3422
Steven Fisk,Rico Hoey,41.5,4150
Steven Fisk,Tom Hoge,41.5,4146
Steven Fisk,Rasmus Hojgaard,50.9,5085
Steven Fisk,Billy Horschel,36.2,3615
Steven Fisk,Beau Hossler,37.2,3722
Steven Fisk,Mark Hubbard,43.6,4359
Steven Fisk,Mackenzie Hughes,37.2,3722
Steven Fisk,Sungjae Im,37.0,3704
Steven Fisk,Stephan Jaeger,51.6,5159
Steven Fisk,Ben James,32.4,3242
Steven Fisk,Takumi Kanaya,43.4,4339
Steven Fisk,Jeffrey Kang,49.9,4989
Steven Fisk,Johnny Keefer,38.3,3834
Steven Fisk,Michael Kim,35.7,3568
Steven Fisk,Tom Kim,23.0,2302
Steven Fisk,Chris Kirk,40.1,4005
Steven Fisk,Patton Kizzire,79.1,7910
Steven Fisk,Brooks Koepka,36.6,3663
Steven Fisk,Ben Kohles,21.9,2190
Steven Fisk,Jackson Koivun,24.4,2435
Steven Fisk,Matt Kuchar,30.4,3045
Steven Fisk,Christo Lamprecht,81.3,8127
Steven Fisk,Hank Lebioda,52.6,5258
Steven Fisk,Haotong Li,56.7,5668
Steven Fisk,David Lipsky,41.3,4126
Steven Fisk,Luke List,45.3,4533
Steven Fisk,Justin Lower,47.4,4735
Steven Fisk,Peter Malnati,62.2,6216
Steven Fisk,Hideki Matsuyama,25.5,2551
Steven Fisk,Denny McCarthy,35.6,3558
Steven Fisk,Matt McCarty,41.0,4097
Steven Fisk,Max McGreevy,35.5,3549
Steven Fisk,Maverick McNealy,34.4,3444
Steven Fisk,Mac Meissner,31.8,3175
Steven Fisk,Keith Mitchell,34.9,3490
Steven Fisk,Taylor Moore,47.7,4767
Steven Fisk,William Mouw,38.6,3864
Steven Fisk,Rasmus Neergaard-Petersen,35.5,3545
Steven Fisk,Alex Noren,37.1,3714
Steven Fisk,Andrew Novak,45.1,4507
Steven Fisk,Pontus Nyholm,55.7,5574
Steven Fisk,Thorbjorn Olesen,52.1,5213
Steven Fisk,John Parry,45.1,4509
Steven Fisk,Matthieu Pavon,50.3,5032
Steven Fisk,Taylor Pendrith,50.1,5013
Steven Fisk,Marco Penge,38.5,3849
Steven Fisk,Chandler Phillips,39.8,3979
Steven Fisk,J.T. Poston,28.0,2804
Steven Fisk,Aldrich Potgieter,52.0,5202
Steven Fisk,Seamus Power,45.3,4528
Steven Fisk,Andrew Putnam,38.3,3828
Steven Fisk,Aaron Rai,24.8,2476
Steven Fisk,Chad Ramey,60.2,6024
Steven Fisk,Davis Riley,54.0,5404
Steven Fisk,Patrick Rodgers,58.5,5846
Steven Fisk,Kevin Roy,46.0,4596
Steven Fisk,Marcelo Rozo,54.0,5401
Steven Fisk,Adrien Saddier,47.2,4725
Steven Fisk,Gordon Sargent,55.5,5546
Steven Fisk,Adam Schenk,57.8,5781
Steven Fisk,Matti Schmid,52.5,5249
Steven Fisk,Ben Silverman,42.0,4201
Steven Fisk,Webb Simpson,57.0,5703
Steven Fisk,Alex Smalley,37.0,3698
Steven Fisk,Jordan Smith,29.9,2993
Steven Fisk,Austin Smotherman,51.8,5182
Steven Fisk,Brandt Snedeker,36.3,3629
Steven Fisk,Jordan Spieth,45.2,4522
Steven Fisk,Sam Stevens,49.3,4929
Steven Fisk,Sepp Straka,46.0,4597
Steven Fisk,Kevin Streelman,41.2,4118
Steven Fisk,Jackson Suber,32.8,3280
Steven Fisk,Adam Svensson,50.5,5047
Steven Fisk,Jesper Svensson,47.9,4786
Steven Fisk,Nick Taylor,34.0,3402
Steven Fisk,Sahith Theegala,39.4,3941
Steven Fisk,Justin Thomas,23.9,2390
Steven Fisk,Davis Thompson,33.2,3320
Steven Fisk,Alejandro Tosti,64.9,6490
Steven Fisk,Erik van Rooyen,42.3,4234
Steven Fisk,John VanDerLaan,54.4,5444
Steven Fisk,Karl Vilips,53.5,5352
Steven Fisk,Camilo Villegas,46.4,4636
Steven Fisk,Danny Walker,69.8,6984
Steven Fisk,Matt Wallace,33.0,3295
Steven Fisk,Vince Whaley,58.1,5812
Steven Fisk,Aaron Wise,38.3,3832
Steven Fisk,Dylan Wu,51.5,5146
Steven Fisk,Cameron Young,23.7,2370
Steven Fisk,Kevin Yu,33.4,3341
Alex Fitzpatrick,Zach Bauchou,66.4,6638
Alex Fitzpatrick,Christiaan Bezuidenhout,57.7,5771
Alex Fitzpatrick,Daniel Berger,78.3,7829
Alex Fitzpatrick,Zac Blair,53.7,5367
Alex Fitzpatrick,Chandler Blanchet,73.6,7356
Alex Fitzpatrick,Keegan Bradley,56.5,5654
Alex Fitzpatrick,Michael Brennan,64.6,6460
Alex Fitzpatrick,Brian Campbell,76.7,7666
Alex Fitzpatrick,Rafael Campos,81.3,8131
Alex Fitzpatrick,Ricky Castillo,65.6,6558
Alex Fitzpatrick,Bud Cauley,52.3,5225
Alex Fitzpatrick,Davis Chatfield,65.6,6565
Alex Fitzpatrick,Luke Clanton,69.5,6948
Alex Fitzpatrick,Eric Cole,61.7,6174
Alex Fitzpatrick,Pierceson Coody,75.3,7533
Alex Fitzpatrick,Joel Dahmen,63.4,6343
Alex Fitzpatrick,Cam Davis,84.6,8456
Alex Fitzpatrick,Jason Day,75.4,7541
Alex Fitzpatrick,Zecheng Dou,72.4,7243
Alex Fitzpatrick,Adrien Dumont de Chassart,75.2,7522
Alex Fitzpatrick,Nick Dunlap,80.3,8027
Alex Fitzpatrick,Nico Echavarria,63.3,6326
Alex Fitzpatrick,Austin Eckroat,70.6,7056
Alex Fitzpatrick,Harris English,60.8,6082
Alex Fitzpatrick,Tony Finau,73.5,7352
Alex Fitzpatrick,Patrick Fishburn,67.2,6719
Alex Fitzpatrick,Steven Fisk,76.2,7619
Alex Fitzpatrick,Brice Garnett,69.7,6968
Alex Fitzpatrick,Ryan Gerard,51.3,5126
Alex Fitzpatrick,Doug Ghim,54.3,5431
Alex Fitzpatrick,Lucas Glover,67.1,6709
Alex Fitzpatrick,Max Greyserman,74.2,7423
Alex Fitzpatrick,Ben Griffin,50.9,5088
Alex Fitzpatrick,Lanto Griffin,75.2,7525
Alex Fitzpatrick,Emiliano Grillo,54.6,5465
Alex Fitzpatrick,Harry Hall,76.6,7661
Alex Fitzpatrick,Brian Harman,55.8,5580
Alex Fitzpatrick,Garrick Higgo,79.8,7979
Alex Fitzpatrick,Joe Highsmith,79.1,7905
Alex Fitzpatrick,Kensei Hirata,82.9,8293
Alex Fitzpatrick,Ryo Hisatsune,62.9,6290
Alex Fitzpatrick,Lee Hodges,62.0,6202
Alex Fitzpatrick,Rico Hoey,69.1,6907
Alex Fitzpatrick,Tom Hoge,69.0,6903
Alex Fitzpatrick,Rasmus Hojgaard,76.8,7685
Alex Fitzpatrick,Billy Horschel,64.0,6399
Alex Fitzpatrick,Beau Hossler,65.0,6504
Alex Fitzpatrick,Mark Hubbard,70.9,7093
Alex Fitzpatrick,Mackenzie Hughes,65.0,6504
Alex Fitzpatrick,Sungjae Im,64.9,6487
Alex Fitzpatrick,Stephan Jaeger,77.4,7741
Alex Fitzpatrick,Ben James,60.1,6012
Alex Fitzpatrick,Takumi Kanaya,70.8,7075
Alex Fitzpatrick,Jeffrey Kang,76.1,7611
Alex Fitzpatrick,Johnny Keefer,66.1,6613
Alex Fitzpatrick,Michael Kim,63.5,6352
Alex Fitzpatrick,Tom Kim,49.0,4898
Alex Fitzpatrick,Chris Kirk,67.7,6774
Alex Fitzpatrick,Patton Kizzire,93.6,9361
Alex Fitzpatrick,Brooks Koepka,64.5,6446
Alex Fitzpatrick,Ben Kohles,47.5,4748
Alex Fitzpatrick,Jackson Koivun,50.7,5070
Alex Fitzpatrick,Matt Kuchar,58.0,5796
Alex Fitzpatrick,Christo Lamprecht,94.5,9452
Alex Fitzpatrick,Hank Lebioda,78.1,7815
Alex Fitzpatrick,Haotong Li,81.1,8108
Alex Fitzpatrick,David Lipsky,68.8,6885
Alex Fitzpatrick,Luke List,72.4,7242
Alex Fitzpatrick,Justin Lower,74.1,7409
Alex Fitzpatrick,Peter Malnati,84.7,8466
Alex Fitzpatrick,Hideki Matsuyama,52.2,5215
Alex Fitzpatrick,Denny McCarthy,63.4,6341
Alex Fitzpatrick,Matt McCarty,68.6,6858
Alex Fitzpatrick,Max McGreevy,63.3,6332
Alex Fitzpatrick,Maverick McNealy,62.3,6225
Alex Fitzpatrick,Mac Meissner,59.4,5940
Alex Fitzpatrick,Keith Mitchell,62.7,6272
Alex Fitzpatrick,Taylor Moore,74.3,7434
Alex Fitzpatrick,William Mouw,66.4,6642
Alex Fitzpatrick,Rasmus Neergaard-Petersen,63.3,6328
Alex Fitzpatrick,Alex Noren,65.0,6497
Alex Fitzpatrick,Andrew Novak,72.2,7220
Alex Fitzpatrick,Pontus Nyholm,80.4,8043
Alex Fitzpatrick,Thorbjorn Olesen,77.8,7781
Alex Fitzpatrick,John Parry,72.2,7221
Alex Fitzpatrick,Matthieu Pavon,76.4,7644
Alex Fitzpatrick,Taylor Pendrith,76.3,7629
Alex Fitzpatrick,Marco Penge,66.3,6627
Alex Fitzpatrick,Chandler Phillips,67.5,6750
Alex Fitzpatrick,J.T. Poston,55.2,5521
Alex Fitzpatrick,Aldrich Potgieter,77.7,7773
Alex Fitzpatrick,Seamus Power,72.4,7237
Alex Fitzpatrick,Andrew Putnam,66.1,6607
Alex Fitzpatrick,Aaron Rai,51.2,5121
Alex Fitzpatrick,Chad Ramey,83.4,8345
Alex Fitzpatrick,Davis Riley,79.2,7921
Alex Fitzpatrick,Patrick Rodgers,82.3,8228
Alex Fitzpatrick,Kevin Roy,72.9,7295
Alex Fitzpatrick,Marcelo Rozo,79.2,7919
Alex Fitzpatrick,Adrien Saddier,74.0,7401
Alex Fitzpatrick,Gordon Sargent,80.2,8023
Alex Fitzpatrick,Adam Schenk,81.8,8185
Alex Fitzpatrick,Matti Schmid,78.1,7808
Alex Fitzpatrick,Ben Silverman,69.5,6953
Alex Fitzpatrick,Webb Simpson,81.3,8132
Alex Fitzpatrick,Alex Smalley,64.8,6480
Alex Fitzpatrick,Jordan Smith,57.4,5738
Alex Fitzpatrick,Austin Smotherman,77.6,7758
Alex Fitzpatrick,Brandt Snedeker,64.1,6413
Alex Fitzpatrick,Jordan Spieth,72.3,7232
Alex Fitzpatrick,Sam Stevens,75.6,7564
Alex Fitzpatrick,Sepp Straka,72.9,7295
Alex Fitzpatrick,Kevin Streelman,68.8,6878
Alex Fitzpatrick,Jackson Suber,60.5,6053
Alex Fitzpatrick,Adam Svensson,76.6,7655
Alex Fitzpatrick,Jesper Svensson,74.5,7450
Alex Fitzpatrick,Nick Taylor,61.8,6181
Alex Fitzpatrick,Sahith Theegala,67.1,6714
Alex Fitzpatrick,Justin Thomas,50.1,5012
Alex Fitzpatrick,Davis Thompson,61.0,6096
Alex Fitzpatrick,Alejandro Tosti,86.3,8633
Alex Fitzpatrick,Erik van Rooyen,69.8,6982
Alex Fitzpatrick,John VanDerLaan,79.5,7951
Alex Fitzpatrick,Karl Vilips,78.8,7884
Alex Fitzpatrick,Camilo Villegas,73.3,7327
Alex Fitzpatrick,Danny Walker,89.1,8911
Alex Fitzpatrick,Matt Wallace,60.7,6069
Alex Fitzpatrick,Vince Whaley,82.1,8206
Alex Fitzpatrick,Aaron Wise,66.1,6611
Alex Fitzpatrick,Dylan Wu,77.3,7731
Alex Fitzpatrick,Cameron Young,49.9,4986
Alex Fitzpatrick,Kevin Yu,61.2,6118
Brice Garnett,Zach Bauchou,46.3,4632
Brice Garnett,Christiaan Bezuidenhout,37.4,3742
Brice Garnett,Daniel Berger,60.5,6052
Brice Garnett,Zac Blair,33.6,3361
Brice Garnett,Chandler Blanchet,54.6,5456
Brice Garnett,Keegan Bradley,36.3,3630
Brice Garnett,Michael Brennan,44.4,4441
Brice Garnett,Brian Campbell,58.4,5841
Brice Garnett,Rafael Campos,64.6,6459
Brice Garnett,Ricky Castillo,45.5,4546
Brice Garnett,Bud Cauley,32.3,3232
Brice Garnett,Davis Chatfield,45.5,4553
Brice Garnett,Luke Clanton,49.8,4977
Brice Garnett,Eric Cole,41.4,4143
Brice Garnett,Pierceson Coody,56.7,5673
Brice Garnett,Joel Dahmen,43.2,4318
Brice Garnett,Cam Davis,69.2,6923
Brice Garnett,Jason Day,56.8,5684
Brice Garnett,Zecheng Dou,53.2,5320
Brice Garnett,Adrien Dumont de Chassart,56.6,5660
Brice Garnett,Nick Dunlap,63.2,6316
Brice Garnett,Nico Echavarria,43.0,4300
Brice Garnett,Austin Eckroat,51.0,5102
Brice Garnett,Harris English,40.5,4049
Brice Garnett,Tony Finau,54.5,5452
Brice Garnett,Patrick Fishburn,47.2,4721
Brice Garnett,Steven Fisk,57.8,5782
Brice Garnett,Alex Fitzpatrick,30.3,3032
Brice Garnett,Ryan Gerard,31.4,3143
Brice Garnett,Doug Ghim,34.2,3420
Brice Garnett,Lucas Glover,47.1,4709
Brice Garnett,Max Greyserman,55.4,5537
Brice Garnett,Ben Griffin,31.1,3110
Brice Garnett,Lanto Griffin,56.6,5664
Brice Garnett,Emiliano Grillo,34.5,3451
Brice Garnett,Harry Hall,58.4,5835
Brice Garnett,Brian Harman,35.6,3560
Brice Garnett,Garrick Higgo,62.5,6252
Brice Garnett,Joe Highsmith,61.5,6153
Brice Garnett,Kensei Hirata,66.9,6686
Brice Garnett,Ryo Hisatsune,42.6,4262
Brice Garnett,Lee Hodges,41.7,4171
Brice Garnett,Rico Hoey,49.3,4931
Brice Garnett,Tom Hoge,49.3,4926
Brice Garnett,Rasmus Hojgaard,58.7,5865
Brice Garnett,Billy Horschel,43.8,4376
Brice Garnett,Beau Hossler,44.9,4488
Brice Garnett,Mark Hubbard,51.4,5144
Brice Garnett,Mackenzie Hughes,44.9,4487
Brice Garnett,Sungjae Im,44.7,4469
Brice Garnett,Stephan Jaeger,59.4,5937
Brice Garnett,Ben James,39.8,3979
Brice Garnett,Takumi Kanaya,51.2,5123
Brice Garnett,Jeffrey Kang,57.7,5771
