229,4383,48.4,4837
229,235,51.4,5143
229,4728,49.7,4974
229,1037,53.5,5345
229,4363,47.7,4771
229,1690,58.0,5803
229,285,54.6,5463
229,211,53.9,5388
229,1719,61.1,6112
229,194,40.2,4018
229,1130,74.5,7450
229,77,71.6,7157
229,1479,47.0,4703
229,942,54.9,5487
229,253,43.0,4305
229,1693,34.1,3406
229,231,37.9,3789
229,1728,42.1,4212
229,1535,44.8,4476
229,1002,56.5,5648
229,287,53.3,5333
229,190,25.1,2506
229,1172,66.8,6682
229,1696,22.0,2201
229,283,67.8,6779
229,1563,44.9,4485
229,245,38.3,3831
229,4800,61.4,6137
229,241,51.3,5128
229,1041,35.6,3562
229,1684,30.8,3075
229,239,39.6,3962
